test/multiclass-accuracy,test/multiclass-f1,test/multiclass-roc,split,target
0.0867469906806945,0.0639655143022537,0.4629459381103515,0,phase_label
0.0247319787740707,0.0342650115489959,0.3724035918712616,1,phase_label
0.0240819230675697,0.0341066941618919,0.3567773699760437,2,phase_label
0.0381210893392562,0.0515220314264297,0.38975390791893,3,phase_label
0.0408278107643127,0.0326055251061916,0.5107252597808838,4,phase_label
