test/multiclass-accuracy,test/multiclass-f1,test/multiclass-roc,split,target
0.0587517842650413,0.045846588909626,0.3389656245708465,0,phase_label
0.0265343021601438,0.029759082943201,0.3345469236373901,1,phase_label
0.0007905138190835,0.0015451970975846,0.2703839242458343,2,phase_label
0.1086841002106666,0.0637046694755554,0.2702147364616394,3,phase_label
0.1362847983837127,0.1036718785762786,0.2430683076381683,4,phase_label
