test/multiclass-accuracy,test/multiclass-f1,test/multiclass-roc,split,target
0.08674699068069458,0.06396551430225372,0.46294593811035156,0,phase_label
0.02473197877407074,0.03426501154899597,0.3724035918712616,1,phase_label
0.024081923067569733,0.03410669416189194,0.3567773699760437,2,phase_label
0.03812108933925629,0.05152203142642975,0.38975390791893005,3,phase_label
0.040827810764312744,0.032605525106191635,0.5107252597808838,4,phase_label
