test/mae,test/rmse,test/r2,split,target
0.07696212828159332,0.10861175507307053,0.9377095699310303,0,IP vs SHE (eV)
0.36328426003456116,0.6173727512359619,0.6494027376174927,1,IP vs SHE (eV)
0.32668226957321167,0.5129820704460144,0.6791601181030273,2,IP vs SHE (eV)
0.354987770318985,0.5472244620323181,0.6366943717002869,3,IP vs SHE (eV)
0.45937928557395935,0.6306087970733643,0.5086860060691833,4,IP vs SHE (eV)
