test/multiclass-accuracy,test/multiclass-f1,test/multiclass-roc,split,target
0.0477272719144821,0.0220788549631834,0.508943498134613,0,phase_label
0.0534391812980175,0.0452410541474819,0.4332631230354309,1,phase_label
0.1099015176296234,0.0680431574583053,0.3666430413722992,2,phase_label
0.0252192988991737,0.0153949121013283,0.3451370000839233,3,phase_label
0.0660369992256164,0.0685932710766792,0.4311559200286865,4,phase_label
