test/mae,test/rmse,test/r2,split,target
0.1382873803377151,0.176809012889862,0.834926962852478,0,IP vs SHE (eV)
0.4486802220344543,0.6404964923858643,0.6226476430892944,1,IP vs SHE (eV)
0.3506553471088409,0.4927960634231567,0.703913688659668,2,IP vs SHE (eV)
0.3752698004245758,0.5140307545661926,0.6794326901435852,3,IP vs SHE (eV)
0.5090959072113037,0.7122970819473267,0.3731530904769897,4,IP vs SHE (eV)
0.1391747295856475,0.1869182735681533,0.8980696797370911,0,EA vs SHE (eV)
0.6840780973434448,1.1086796522140503,-0.2511448562145233,1,EA vs SHE (eV)
0.395296037197113,0.6107058525085449,0.3844889104366302,2,EA vs SHE (eV)
0.3662305176258087,0.569782018661499,0.2430691570043563,3,EA vs SHE (eV)
0.5489847660064697,0.7928271889686584,-0.3662817478179931,4,EA vs SHE (eV)
