test/multiclass-accuracy,test/multiclass-f1,test/multiclass-roc,split,target
0.04772727191448212,0.022078854963183403,0.508943498134613,0,phase_label
0.0534391812980175,0.04524105414748192,0.4332631230354309,1,phase_label
0.10990151762962341,0.06804315745830536,0.3666430413722992,2,phase_label
0.025219298899173737,0.015394912101328373,0.34513700008392334,3,phase_label
0.06603699922561646,0.06859327107667923,0.4311559200286865,4,phase_label
