target,split,test/mae,test/r2,test/rmse
bandgap_chain,0,0.3868573606014251,0.861518919467926,0.5419647693634033
bandgap_chain,1,0.3553012013435364,0.8825696110725403,0.4841932654380798
bandgap_chain,2,0.3766141831874847,0.8805806040763855,0.5028210282325745
bandgap_chain,3,0.3682871758937835,0.8707302808761597,0.5125473141670227
bandgap_chain,4,0.3900877237319946,0.8474133014678955,0.5628077387809753
