test/mae,test/rmse,test/r2,split,target
3.192072384194944e-09,4.4104999652461174e-09,0.85377436876297,0,Poly Diffusivity
3.7756695547841446e-09,5.446739947956303e-09,0.7563904523849487,1,Poly Diffusivity
3.292818684386134e-09,4.621637739177231e-09,0.8527509570121765,2,Poly Diffusivity
3.667035564092202e-09,5.049616280672353e-09,0.7897186279296875,3,Poly Diffusivity
3.409460269665487e-09,5.44553335757314e-09,0.7571535706520081,4,Poly Diffusivity
1.584051460667979e-05,2.1419746190076697e-05,0.6142821907997131,0,Conductivity
1.7645494153839536e-05,2.3815837266738527e-05,0.5223489999771118,1,Conductivity
1.766354762366973e-05,2.3614364181412384e-05,0.6028279066085815,2,Conductivity
1.688396150711924e-05,2.4709444915060885e-05,0.501401424407959,3,Conductivity
1.8090175217366777e-05,2.590063013485633e-05,0.4601148664951324,4,Conductivity
4.149244059448165e-09,5.350995202491049e-09,0.5914910435676575,0,Li Diffusivity
4.80474104946893e-09,6.273918273791423e-09,0.3831676244735718,1,Li Diffusivity
4.431873978916201e-09,5.681440207183641e-09,0.5390419960021973,2,Li Diffusivity
4.7749497689153494e-09,6.2363914032914636e-09,0.4174199998378753,3,Li Diffusivity
4.847879875313765e-09,6.7136460835115486e-09,0.3706505894660949,4,Li Diffusivity
6.465067592387186e-09,8.736014578403228e-09,0.6603661179542542,0,TFSI Diffusivity
7.108509780806571e-09,9.647015630775968e-09,0.5761650204658508,1,TFSI Diffusivity
6.886917258697167e-09,9.12637787564563e-09,0.6684787273406982,2,TFSI Diffusivity
7.387733091945847e-09,9.9857579982654e-09,0.5152966976165771,3,TFSI Diffusivity
7.1099925946782605e-09,1.0219607382566664e-08,0.5755314826965332,4,TFSI Diffusivity
0.1743347942829132,0.2312581688165664,0.2579180002212524,0,Transference Number
0.188931792974472,0.2448683083057403,0.2907218039035797,1,Transference Number
0.1741327494382858,0.2299153208732605,0.3379334509372711,2,Transference Number
0.1866351664066314,0.2514815926551819,0.3125024437904358,3,Transference Number
0.1684160530567169,0.2270344644784927,0.2954272031784057,4,Transference Number
