test/mae,test/rmse,test/r2,split,target
1.5980158423190005e-05,2.1267496776999906e-05,0.6197460293769836,0,Conductivity
1.778275691322051e-05,2.4111728635034524e-05,0.5104064345359802,1,Conductivity
1.713132587610744e-05,2.3830723876017146e-05,0.595516562461853,2,Conductivity
1.7702441255096346e-05,2.7291960577713326e-05,0.3917326033115387,3,Conductivity
1.778407022356987e-05,2.5488625396974385e-05,0.47715434432029724,4,Conductivity
