target,split,test/multiclass-accuracy,test/multiclass-f1,test/multiclass-roc
Class,0,0.9386783242225647,0.9454994201660156,0.9975723624229431
Class,1,0.9354721307754517,0.9386410117149353,0.998769223690033
Class,2,0.9312618970870972,0.9444836378097534,0.9979338645935059
Class,3,0.9185404181480408,0.917214035987854,0.997678279876709
Class,4,0.9263334274291992,0.9271835684776306,0.9954331517219543
