test/multiclass-accuracy,test/multiclass-f1,test/multiclass-roc,split,target
0.2951485514640808,0.2532312572002411,0.4040871262550354,0,phase_label
0.1707509160041809,0.1217320039868354,0.446441650390625,1,phase_label
0.1238961368799209,0.1085168272256851,0.3558516502380371,2,phase_label
0.1816357225179672,0.1731757074594497,0.5800294876098633,3,phase_label
0.3926742076873779,0.3611112236976623,0.3663168847560882,4,phase_label
