test/multiclass-accuracy,test/multiclass-f1,test/multiclass-roc,split,target
0.1912829279899597,0.1554561853408813,0.335593581199646,0,phase_label
0.1643292158842086,0.1187264323234558,0.4380237460136413,1,phase_label
0.0618266649544239,0.0291922185570001,0.2284862995147705,2,phase_label
0.2528113722801208,0.2463554143905639,0.5564271807670593,3,phase_label
0.4174187779426574,0.394396424293518,0.405027836561203,4,phase_label
