test/multiclass-accuracy,test/multiclass-f1,test/multiclass-roc,split,target
0.23825868964195251,0.20435188710689545,0.3937951326370239,0,phase_label
0.2357875406742096,0.1698930561542511,0.4515792727470398,1,phase_label
0.12625780701637268,0.14025238156318665,0.46662014722824097,2,phase_label
0.22133222222328186,0.19258585572242737,0.45395076274871826,3,phase_label
0.2682217061519623,0.24069780111312866,0.4543513059616089,4,phase_label
