test/mae,test/rmse,test/r2,split,target
0.0355832576751709,0.0690635740756988,0.9748136401176452,0,IP vs SHE (eV)
0.0556732416152954,0.1025093868374824,0.9597625136375428,1,IP vs SHE (eV)
0.0329409055411815,0.0606773756444454,0.9840978384017944,2,IP vs SHE (eV)
0.0365980602800846,0.0672893673181533,0.9816240072250366,3,IP vs SHE (eV)
0.0334516577422618,0.0698290392756462,0.978916585445404,4,IP vs SHE (eV)
0.0484884865581989,0.0870890542864799,0.9778727889060974,0,EA vs SHE (eV)
0.0736545473337173,0.1150660142302513,0.9625680446624756,1,EA vs SHE (eV)
0.0439526811242103,0.0844712108373642,0.9817740321159364,2,EA vs SHE (eV)
0.0398380942642688,0.0736510306596756,0.9841643571853638,3,EA vs SHE (eV)
0.0429835431277751,0.0841201469302177,0.9802459478378296,4,EA vs SHE (eV)
