test/mae,test/rmse,test/r2,split,target
0.0857451483607292,0.1256418377161026,0.9539458751678468,0,EA vs SHE (eV)
0.0919696018099784,0.1335791796445846,0.9495540857315063,1,EA vs SHE (eV)
0.0684477537870407,0.1055975779891014,0.9715172648429872,2,EA vs SHE (eV)
0.06126319617033,0.0940967723727226,0.9741519689559937,3,EA vs SHE (eV)
0.0681250765919685,0.1037226021289825,0.9699667096138,4,EA vs SHE (eV)
0.0746105462312698,0.102495826780796,0.9445272088050842,0,IP vs SHE (eV)
0.0785083696246147,0.1218490824103355,0.9431477189064026,1,IP vs SHE (eV)
0.0588536486029624,0.0860843360424041,0.9679926037788392,2,IP vs SHE (eV)
0.0604295507073402,0.0919783115386962,0.965665638446808,3,IP vs SHE (eV)
0.0535435080528259,0.0776230096817016,0.973947525024414,4,IP vs SHE (eV)
