test/multiclass-accuracy,test/multiclass-f1,test/multiclass-roc,split,target
0.25095662474632263,0.20420005917549133,0.37830549478530884,0,phase_label
0.17316851019859314,0.12217241525650024,0.42397671937942505,1,phase_label
0.15295900404453278,0.1546069234609604,0.37071090936660767,2,phase_label
0.20706647634506226,0.2026030719280243,0.6147505044937134,3,phase_label
0.2912282347679138,0.2845754623413086,0.4192926585674286,4,phase_label
