test/mae,test/rmse,test/r2,split,target
0.0268966220319271,0.0397200509905815,0.9953163862228394,0,lumo
0.0291257426142692,0.0487453155219554,0.9932990670204164,1,lumo
0.0302043128758668,0.0460418388247489,0.9937381744384766,2,lumo
0.0277666691690683,0.0460515618324279,0.9939216375350952,3,lumo
0.0276318937540054,0.0471300706267356,0.9936473369598388,4,lumo
0.0383289083838462,0.0581196323037147,0.9817861318588256,0,gap
0.0362919084727764,0.0753889083862304,0.9708189368247986,1,gap
0.0336079709231853,0.0538518503308296,0.984400987625122,2,gap
0.035183697938919,0.077036365866661,0.969205379486084,3,gap
0.0347881577908992,0.0545381233096122,0.9856586456298828,4,gap
