test/mae,test/rmse,test/r2,split,target
0.0297830961644649,0.0439710170030593,0.9942602515220642,0,lumo
0.032585009932518,0.0489448644220829,0.9932441115379332,1,lumo
0.031867504119873,0.068294957280159,0.9862223863601683,2,lumo
0.0302265491336584,0.0440453924238681,0.9944397211074828,3,lumo
0.0306227374821901,0.0495145246386528,0.9929882884025574,4,lumo
0.0383706539869308,0.061180118471384,0.9798173904418944,0,gap
0.0411886759102344,0.0746599361300468,0.9713805317878724,1,gap
0.0385541394352912,0.0711194723844528,0.9727935194969176,2,gap
0.0371131114661693,0.07215066999197,0.9729875326156616,3,gap
0.0388770326972007,0.0576368682086467,0.9839826822280884,4,gap
