test/mae,test/rmse,test/r2,split,target
0.0172458961606025,0.0236673727631568,0.9983786940574646,0,EA vs SHE (eV)
0.0157494265586137,0.023700600489974,0.998460054397583,1,EA vs SHE (eV)
0.0148244639858603,0.0227919649332761,0.9984813332557678,2,EA vs SHE (eV)
0.0159831121563911,0.0233188942074775,0.9985036253929138,3,EA vs SHE (eV)
0.0151708638295531,0.0221500713378191,0.998631477355957,4,EA vs SHE (eV)
0.0116419354453682,0.0168425664305686,0.9987781047821044,0,IP vs SHE (eV)
0.013222811743617,0.0185789745301008,0.9985777139663696,1,IP vs SHE (eV)
0.0148923620581626,0.0202519372105598,0.9982208013534546,2,IP vs SHE (eV)
0.0114083681255579,0.0170647334307432,0.9987804889678956,3,IP vs SHE (eV)
0.0113588720560073,0.0173307973891496,0.9986486434936525,4,IP vs SHE (eV)
