mae,rmse,r2
0.3402871787548065,0.4836629278840108,0.889710762683026
0.3197665810585022,0.43525340367169,0.9051084323837766
0.3462086617946625,0.5037468059145094,0.8801405620611711
0.3115570545196533,0.46979650662699834,0.891395230395132
0.31950268149375916,0.4717404502130492,0.8927981762538824
