target,split,test/mae,test/r2,test/rmse,model
bandgap_chain,0,0.43848132408917956,0.8137071612959287,0.6285999137227418,Linear
bandgap_chain,0,0.32798637384987905,0.8865913996505651,0.4904550742624037,RF
bandgap_chain,0,0.35068036859341456,0.8759943773563023,0.5128577533030534,XGB
bandgap_chain,1,0.3349631170323628,0.8990073340298639,0.44902786905740194,Linear
bandgap_chain,1,0.25941099709443094,0.9373047020990667,0.3537902525364462,RF
bandgap_chain,1,0.2888647317780132,0.9216113563032344,0.39559878877069504,XGB
bandgap_chain,2,0.34282581987080796,0.9006011290592048,0.45874030886331657,Linear
bandgap_chain,2,0.2608116493946733,0.9340041715916891,0.3737958017452907,RF
bandgap_chain,2,0.27780082196381134,0.9288774379011455,0.38804301792167284,XGB
bandgap_chain,3,0.32995568654796986,0.9046296247523161,0.4402426032353003,Linear
bandgap_chain,3,0.27017923825665846,0.926919280795857,0.3853778313693897,RF
bandgap_chain,3,0.29282375336062827,0.9157680660102829,0.4137363781612938,XGB
bandgap_chain,4,0.34886765795481406,0.889904695578401,0.4780644378743727,Linear
bandgap_chain,4,0.2722623728813558,0.9208344441777165,0.4053873318104654,RF
bandgap_chain,4,0.2910521359981694,0.9177773604359518,0.4131404780698861,XGB
