target,split,test/mae,test/r2,test/rmse,model
bandgap_chain,0,0.39359726778635395,0.8639564578883326,0.5371742700057102,Linear
bandgap_chain,0,0.36652166924939467,0.8694913486325845,0.5261334184174618,RF
bandgap_chain,0,0.39629102709772507,0.8493220259579568,0.5653288160203367,XGB
bandgap_chain,1,0.34219080978121075,0.8958220378280731,0.4560540397435454,Linear
bandgap_chain,1,0.33964493462469725,0.8923520046358132,0.46358710951219445,RF
bandgap_chain,1,0.34300391101398425,0.894779397687889,0.4583305117636264,XGB
bandgap_chain,2,0.36453248342093775,0.8761893011745859,0.511982674194125,Linear
bandgap_chain,2,0.34181113317191286,0.895013176860247,0.47145861295219776,RF
bandgap_chain,2,0.35792747708429146,0.8871377069187347,0.48882185175416787,XGB
bandgap_chain,3,0.3761977260354068,0.8620973314696483,0.5293850313990404,Linear
bandgap_chain,3,0.33579778547215494,0.8861294236702206,0.4810509554051915,RF
bandgap_chain,3,0.36006730853350927,0.8730193251121001,0.5079888005413015,XGB
bandgap_chain,4,0.4134730777398727,0.8251441139903355,0.6024793533544642,Linear
bandgap_chain,4,0.34077531089588375,0.8785740396907437,0.5020625340973088,RF
bandgap_chain,4,0.34193472785548495,0.8830746363717393,0.49267032588534254,XGB
