test/mae,test/rmse,test/r2,split,target
2.4585423469543457,2.484938144683838,-17.014869689941406,0,EA vs SHE (eV)
2.5106678009033203,2.5446934700012207,-17.307090759277344,1,EA vs SHE (eV)
2.6002020835876465,2.6308186054229736,-16.678905487060547,2,EA vs SHE (eV)
2.5668272972106934,2.591928005218506,-18.612062454223633,3,EA vs SHE (eV)
2.5391483306884766,2.5666301250457764,-17.39004135131836,4,EA vs SHE (eV)
