test/mae,test/rmse,test/r2,split,target
0.03995664417743683,0.06816259771585464,0.9864452481269836,0,EA vs SHE (eV)
0.05649922788143158,0.08931665867567062,0.9774465560913086,1,EA vs SHE (eV)
0.04189901426434517,0.07471906393766403,0.9857394695281982,2,EA vs SHE (eV)
0.03598815202713013,0.07179293781518936,0.9849532842636108,3,EA vs SHE (eV)
0.03958841785788536,0.07840495556592941,0.9828389883041382,4,EA vs SHE (eV)
