test/mae,test/rmse,test/r2,split,target
0.22984400391578674,0.25127044320106506,0.22356060147285461,0,IP vs SHE (eV)
0.04268505051732063,0.05711325258016586,0.9767796993255615,1,IP vs SHE (eV)
0.06421544402837753,0.08319086581468582,0.9744968414306641,2,IP vs SHE (eV)
0.03452986478805542,0.042653638869524,0.9637296795845032,3,IP vs SHE (eV)
0.053503818809986115,0.07081671804189682,0.8851651549339294,4,IP vs SHE (eV)
0.06304885447025299,0.07947078347206116,0.9094440937042236,5,IP vs SHE (eV)
0.03876157104969025,0.05257383733987808,0.9815056324005127,6,IP vs SHE (eV)
0.08616655319929123,0.10078621655702591,0.943909764289856,7,IP vs SHE (eV)
0.027818914502859116,0.036319833248853683,0.9766404032707214,8,IP vs SHE (eV)
