test/mae,test/rmse,test/r2,split,target
0.03506271913647652,0.05884574353694916,0.9817149043083191,0,IP vs SHE (eV)
0.05140739306807518,0.10330641269683838,0.9591343998908997,1,IP vs SHE (eV)
0.035892054438591,0.06344614923000336,0.9826135039329529,2,IP vs SHE (eV)
0.03700188919901848,0.0632709488272667,0.9837532639503479,3,IP vs SHE (eV)
0.032103076577186584,0.05224025249481201,0.9882000684738159,4,IP vs SHE (eV)
