target,split,test/mae,test/r2,test/rmse
spectral_overlap,0,229.6633758544922,0.9388917088508606,331.82623291015625
spectral_overlap,1,234.79635620117188,0.9314937591552734,333.5257568359375
spectral_overlap,2,259.07464599609375,0.9196457862854004,373.06439208984375
spectral_overlap,3,218.4924163818359,0.9456621408462524,310.9712829589844
spectral_overlap,4,229.9138946533203,0.9370903372764589,343.5882263183594
delta_optical_lumo,0,0.0664127916097641,0.6558719873428345,0.0882783159613609
delta_optical_lumo,1,0.0717148929834365,0.601055383682251,0.0977319031953811
delta_optical_lumo,2,0.0723778679966926,0.5993292331695557,0.0980717986822128
delta_optical_lumo,3,0.0689477175474166,0.6238343715667725,0.0925383865833282
delta_optical_lumo,4,0.0700372532010078,0.5957323312759399,0.0985754504799842
lumo,0,0.0790483206510543,0.9649030566215516,0.1087310314178466
lumo,1,0.080604076385498,0.9586912989616394,0.1210282072424888
lumo,2,0.0807736814022064,0.954321026802063,0.1243539974093437
lumo,3,0.0805959403514862,0.95978182554245,0.118457406759262
lumo,4,0.078772448003292,0.9651142954826356,0.1104443818330764
optical_lumo,0,0.0983048900961875,0.9346884489059448,0.1374557614326477
optical_lumo,1,0.104743093252182,0.920750379562378,0.1578960120677948
optical_lumo,2,0.0942720472812652,0.9342264533042908,0.1392289847135543
optical_lumo,3,0.1024147644639015,0.9270465970039368,0.1513930559158325
optical_lumo,4,0.0995385274291038,0.9352487921714784,0.1410180777311325
homo,0,0.0673130378127098,0.961495280265808,0.0946939513087272
homo,1,0.0739049911499023,0.9562496542930604,0.1087816283106803
homo,2,0.0699730217456817,0.956171989440918,0.1024311110377311
homo,3,0.0725377798080444,0.9572495818138124,0.1055235937237739
homo,4,0.0694989636540412,0.954114317893982,0.1065866649150848
gap_extrapolated,0,0.1404978632926941,0.7923010587692261,0.1978613436222076
gap_extrapolated,1,0.145233616232872,0.7623475193977356,0.2117635160684585
gap_extrapolated,2,0.1524095833301544,0.716801643371582,0.2225568890571594
gap_extrapolated,3,0.1508488208055496,0.7343779802322388,0.2259524315595626
gap_extrapolated,4,0.1304845213890075,0.81846022605896,0.1825027912855148
homo_extrapolated,0,0.0949344038963317,0.9351913928985596,0.1356580853462219
homo_extrapolated,1,0.1004529297351837,0.9212908148765564,0.1568705141544342
homo_extrapolated,2,0.0977460294961929,0.927208662033081,0.1425154954195022
homo_extrapolated,3,0.1054387018084526,0.9134681820869446,0.1656380295753479
homo_extrapolated,4,0.1045772805809974,0.9171242117881776,0.1530527770519256
gap,0,0.0963531136512756,0.8929676413536072,0.1408879905939102
gap,1,0.1089236736297607,0.864287257194519,0.1625793725252151
gap,2,0.1039559915661811,0.8685005307197571,0.1563555151224136
gap,3,0.0991356447339057,0.8609166741371155,0.1637178510427475
gap,4,0.0987061485648155,0.9062187075614928,0.1394643932580948
