target,split,test/mae,test/r2,test/rmse
homo_extrapolated,0,0.1778758913278579,0.7939788103103638,0.2418718039989471
homo_extrapolated,1,0.17550128698349,0.7995840907096863,0.2503195106983185
homo_extrapolated,2,0.8437372446060181,-2943.86279296875,28.665193557739254
homo_extrapolated,3,0.1763920933008194,0.8067367076873779,0.2475408017635345
homo_extrapolated,4,0.1678455471992492,0.8217772841453552,0.2244444489479065
delta_optical_lumo,0,0.090139091014862,0.387803316116333,0.1177441999316215
delta_optical_lumo,1,0.0942974686622619,0.3775562644004822,0.1220759525895118
delta_optical_lumo,2,0.4361954629421234,-8831.7490234375,14.561236381530762
delta_optical_lumo,3,0.0909438580274581,0.374284029006958,0.1193496137857437
delta_optical_lumo,4,0.0876339152455329,0.4437302947044372,0.1156317144632339
spectral_overlap,0,372.0393371582031,0.8447320461273193,528.9341430664062
spectral_overlap,1,367.6767883300781,0.8277648091316223,528.841064453125
spectral_overlap,2,750.9158325195312,-154.59918212890625,16416.595703125
spectral_overlap,3,333.9295959472656,0.8793959021568298,463.286865234375
spectral_overlap,4,339.3407897949219,0.8807462453842163,473.0594177246094
lumo,0,0.1729997247457504,0.8432300090789795,0.2298000901937484
lumo,1,0.176379457116127,0.8403381705284119,0.2379394024610519
lumo,2,0.9603236317634584,-3256.48388671875,33.2079963684082
lumo,3,0.1608030945062637,0.859533965587616,0.2213791459798813
lumo,4,0.1790654808282852,0.83885657787323,0.2373701632022857
gap,0,0.1914847493171692,0.6550866365432739,0.2529131472110748
gap,1,0.1804328560829162,0.6766173243522644,0.2509652078151703
gap,2,0.6130061745643616,-1822.600830078125,18.412641525268555
gap,3,0.1875708550214767,0.6433083415031433,0.2621832489967346
gap,4,0.176280602812767,0.7303422093391418,0.2364894300699234
homo,0,0.1280028522014618,0.8654899001121521,0.1769875884056091
homo,1,0.1394482254981994,0.8635908961296082,0.1920819282531738
homo,2,0.665800929069519,-2176.82275390625,22.833223342895508
homo,3,0.136079728603363,0.8701542615890503,0.1839049309492111
homo,4,0.1283330023288726,0.8774721622467041,0.1741733103990554
gap_extrapolated,0,0.2269054949283599,0.5271337032318115,0.2985472083091736
gap_extrapolated,1,0.224330797791481,0.4944982528686523,0.3088455200195312
gap_extrapolated,2,0.5890300869941711,-1455.81396484375,15.962384223937988
gap_extrapolated,3,0.2261166274547577,0.507904052734375,0.3075458407402038
gap_extrapolated,4,0.2061100900173187,0.5975930094718933,0.2717167139053345
optical_lumo,0,0.1630900651216507,0.8341988921165466,0.2190088778734207
optical_lumo,1,0.1733372509479522,0.8189888000488281,0.2386301606893539
optical_lumo,2,0.4933915436267853,-659.1073608398438,13.94798183441162
optical_lumo,3,0.1707813739776611,0.828148603439331,0.2323591411113739
optical_lumo,4,0.1677349656820297,0.8430633544921875,0.2195396572351455
