target,split,test/mae,test/r2,test/rmse
gap_extrapolated,0,0.2143061012029647,0.558200478553772,0.2885735034942627
gap_extrapolated,1,0.2061154097318649,0.5648105144500732,0.2865623831748962
gap_extrapolated,2,0.2105379998683929,0.5072156190872192,0.2935784459114074
gap_extrapolated,3,0.2160301208496093,0.5224340558052063,0.3029714226722717
gap_extrapolated,4,0.2104516327381134,0.5663436651229858,0.2820697128772735
lumo,0,0.1523733139038086,0.8694915771484375,0.2096708267927169
lumo,1,0.1548773944377899,0.8722276091575623,0.2128552198410034
lumo,2,0.1539830416440963,0.8720364570617676,0.2081348150968551
lumo,3,0.1521055549383163,0.8762611150741577,0.2077801972627639
lumo,4,0.1511287689208984,0.8839678764343262,0.2014229446649551
homo_extrapolated,0,0.176626518368721,0.7872961759567261,0.2457632273435592
homo_extrapolated,1,0.1727635115385055,0.7996844053268433,0.2502568960189819
homo_extrapolated,2,0.1669352948665619,0.8065442442893982,0.2323342114686966
homo_extrapolated,3,0.1525179147720337,0.8394299745559692,0.2256339192390442
homo_extrapolated,4,0.1725050210952758,0.809513509273529,0.2320381850004196
homo,0,0.1291534900665283,0.8664051294326782,0.1763844043016433
homo,1,0.1373588144779205,0.8601396083831787,0.1944966465234756
homo,2,0.12692292034626,0.873550295829773,0.1739862412214279
homo,3,0.1264257431030273,0.876128077507019,0.1796246767044067
homo,4,0.1334559470415115,0.8650884628295898,0.1827632337808609
spectral_overlap,0,448.6873168945313,0.7754253149032593,636.123046875
spectral_overlap,1,411.0966796875,0.7873075604438782,587.6790771484375
spectral_overlap,2,479.1925048828125,0.7081943154335022,710.9291381835938
spectral_overlap,3,399.2837219238281,0.826708972454071,555.3375854492188
spectral_overlap,4,449.5893249511719,0.7772952914237976,646.4640502929688
gap,0,0.1686396449804306,0.7271887063980103,0.2249301224946975
gap,1,0.1822923570871353,0.6526457071304321,0.2601006627082824
gap,2,0.17824687063694,0.6888057589530945,0.2405287474393844
gap,3,0.1866196691989898,0.6425119042396545,0.2624758183956146
gap,4,0.180774912238121,0.7072360515594482,0.2464132308959961
delta_optical_lumo,0,0.0908120051026344,0.3870657682418823,0.1178151071071624
delta_optical_lumo,1,0.100065141916275,0.2526412010192871,0.1337656676769256
delta_optical_lumo,2,0.0967471152544021,0.3004900217056274,0.1295827627182006
delta_optical_lumo,3,0.0963052660226821,0.3352565169334411,0.1230153813958168
delta_optical_lumo,4,0.0988686829805374,0.313448965549469,0.1284608095884323
optical_lumo,0,0.1663415879011154,0.833811342716217,0.2192646712064743
optical_lumo,1,0.1663680076599121,0.8406336307525635,0.2239086627960205
optical_lumo,2,0.161168172955513,0.8408330678939819,0.2165860384702682
optical_lumo,3,0.1835312992334365,0.8106568455696106,0.2438978999853134
optical_lumo,4,0.1701694428920745,0.830594003200531,0.2280947118997573
