target,split,test/mae,test/r2,test/rmse
homo_extrapolated,0,0.0749060735106468,0.9567500948905944,0.1108209416270256
homo_extrapolated,1,0.0801436528563499,0.928333044052124,0.1496883481740951
homo_extrapolated,2,0.0771395787596702,0.9539566040039062,0.113345980644226
homo_extrapolated,3,0.0796672850847244,0.944490134716034,0.1326652318239212
homo_extrapolated,4,0.0731028020381927,0.9537712931632996,0.1143097355961799
gap,0,0.0563597120344638,0.9638509750366212,0.0818775296211242
gap,1,0.0594349205493927,0.957998514175415,0.0904455855488777
gap,2,0.0578937418758869,0.9636171460151672,0.0822431072592735
gap,3,0.0572010055184364,0.9523777365684508,0.0957995355129242
gap,4,0.0577244013547897,0.9647590517997742,0.0854927152395248
spectral_overlap,0,155.11231994628906,0.9670891761779784,243.51742553710935
spectral_overlap,1,146.99351501464844,0.9693419933319092,223.1186981201172
spectral_overlap,2,151.3113555908203,0.970805048942566,224.8709716796875
spectral_overlap,3,144.1294708251953,0.9722707867622375,222.1457366943359
spectral_overlap,4,149.14381408691406,0.9701533317565918,236.6615447998047
delta_optical_lumo,0,0.0495856329798698,0.7825248837471008,0.0701776519417762
delta_optical_lumo,1,0.050798263400793,0.7926793694496155,0.0704533010721206
delta_optical_lumo,2,0.050288651138544,0.7765398621559143,0.0732403323054313
delta_optical_lumo,3,0.0491650588810443,0.7857427000999451,0.0698393583297729
delta_optical_lumo,4,0.0524560511112213,0.735627293586731,0.0797154605388641
gap_extrapolated,0,0.0998754575848579,0.8842010498046875,0.1477393209934234
gap_extrapolated,1,0.0965745523571968,0.8724304437637329,0.1551506221294403
gap_extrapolated,2,0.0972786620259285,0.8768038153648376,0.1467892825603485
gap_extrapolated,3,0.0984105169773101,0.8905817866325378,0.1450206190347671
gap_extrapolated,4,0.090209349989891,0.9020322561264038,0.1340679973363876
lumo,0,0.0466849394142627,0.9876346588134766,0.0645389929413795
lumo,1,0.0475316196680069,0.985209345817566,0.0724201202392578
lumo,2,0.0476225279271602,0.9860010147094728,0.0688414275646209
lumo,3,0.0438532754778862,0.9888413548469543,0.0623960345983505
lumo,4,0.0475084148347377,0.9842228293418884,0.0742736086249351
homo,0,0.045986384153366,0.9793733954429626,0.0693073123693466
homo,1,0.0478744804859161,0.9802828431129456,0.0730275884270668
homo,2,0.045176587998867,0.9813789129257202,0.0667664557695388
homo,3,0.0453673526644706,0.9822253584861756,0.0680424943566322
homo,4,0.0508705824613571,0.9719339609146118,0.0833594053983688
optical_lumo,0,0.0564520806074142,0.9777278900146484,0.0802692025899887
optical_lumo,1,0.0613552369177341,0.9736484289169312,0.0910490974783897
optical_lumo,2,0.0610916763544082,0.9746329188346864,0.086464799940586
optical_lumo,3,0.0569082498550415,0.9772675037384032,0.0845097973942756
optical_lumo,4,0.0637911632657051,0.9680642485618592,0.0990351811051368
