target,split,test/mae,test/r2,test/rmse
delta_optical_lumo,0,0.055402435362339,0.7541680335998535,0.0746127814054489
delta_optical_lumo,1,0.060841117054224,0.710457444190979,0.0832599774003028
delta_optical_lumo,2,0.0620231740176677,0.6711403131484985,0.0888496339321136
delta_optical_lumo,3,0.0574507415294647,0.7161940336227417,0.0803791061043739
delta_optical_lumo,4,0.0598272085189819,0.6874560117721558,0.0866741985082626
optical_lumo,0,0.072717048227787,0.9625086784362792,0.104143775999546
optical_lumo,1,0.0786607787013053,0.9591739773750304,0.1133289858698844
optical_lumo,2,0.0738042071461677,0.9622374773025512,0.1054956391453743
optical_lumo,3,0.0746805518865585,0.9603622555732728,0.1115931794047355
optical_lumo,4,0.0791836902499198,0.9570668339729308,0.1148279011249542
spectral_overlap,0,183.7604522705078,0.9560171961784364,281.5154113769531
spectral_overlap,1,181.37823486328125,0.9543916583061218,272.1361389160156
spectral_overlap,2,182.6797790527344,0.9567541480064392,273.68536376953125
spectral_overlap,3,160.6603546142578,0.965820014476776,246.6351318359375
spectral_overlap,4,182.00331115722656,0.9610837697982788,270.2372131347656
lumo,0,0.0596544668078422,0.9787068963050842,0.0846911817789077
lumo,1,0.0585790835320949,0.9800717234611512,0.0840621516108512
lumo,2,0.0579476058483123,0.9798827171325684,0.0825250893831253
lumo,3,0.0581661835312843,0.980585515499115,0.0823026821017265
lumo,4,0.0625104084610939,0.9774117469787598,0.0888711661100387
homo,0,0.055187951773405,0.9710082411766052,0.0821679532527923
homo,1,0.0584754832088947,0.9703407287597656,0.0895663723349571
homo,2,0.0580604374408721,0.9682077169418336,0.0872401893138885
homo,3,0.0565836578607559,0.9729629755020142,0.0839187204837799
homo,4,0.0562741495668888,0.9663437604904176,0.0912844613194465
homo_extrapolated,0,0.0810298919677734,0.9507073163986206,0.1183097288012504
homo_extrapolated,1,0.0928541347384452,0.9324682950973512,0.1453056335449218
homo_extrapolated,2,0.0854661837220192,0.9457104206085204,0.1230780705809593
homo_extrapolated,3,0.0863376408815383,0.9376466274261476,0.1406054347753524
homo_extrapolated,4,0.0843545421957969,0.9427595734596252,0.1271975934505462
gap,0,0.0706172287464141,0.9453867077827454,0.1006388589739799
gap,1,0.072583720088005,0.9326667785644532,0.1145169883966445
gap,2,0.0694717764854431,0.9460419416427612,0.1001565307378768
gap,3,0.0688144117593765,0.9412580132484436,0.106397844851017
gap,4,0.0724359303712844,0.9477826952934264,0.1040668413043022
gap_extrapolated,0,0.1223850920796394,0.8439483642578125,0.1715054810047149
gap_extrapolated,1,0.1174504831433296,0.8403463363647461,0.1735679060220718
gap_extrapolated,2,0.1178108677268028,0.8160220384597778,0.1793819069862365
gap_extrapolated,3,0.1191746443510055,0.841018557548523,0.1748067736625671
gap_extrapolated,4,0.113768383860588,0.8582626581192017,0.1612596660852432
