target,split,test/mae,test/r2,test/rmse
spectral_overlap,0,333.5843505859375,0.878998875617981,466.9339599609375
spectral_overlap,1,326.6902160644531,0.8534283638000488,487.8532104492187
spectral_overlap,2,497.9126892089844,-28.63247299194336,7164.12939453125
spectral_overlap,3,296.36126708984375,0.9042525291442872,412.79339599609375
spectral_overlap,4,301.2539978027344,0.8974580764770508,438.6623229980469
homo,0,0.1096156463027,0.9039961695671082,0.14952352643013
homo,1,0.1166560724377632,0.9030994176864624,0.1618929952383041
homo,2,0.6029917001724243,-1841.606689453125,21.002561569213867
homo,3,0.1084396615624427,0.916539430618286,0.1474416553974151
homo,4,0.1128082349896431,0.9045817852020264,0.1537021100521087
lumo,0,0.1343561261892318,0.9012033939361572,0.1824272572994232
lumo,1,0.1258553713560104,0.9040042757987976,0.1844980269670486
lumo,2,0.2920213639736175,-146.85797119140625,7.074958801269531
lumo,3,0.1224146336317062,0.917717456817627,0.1694357246160507
lumo,4,0.1264926940202713,0.9118325710296632,0.1755795329809188
homo_extrapolated,0,0.1465617716312408,0.8633179068565369,0.1970085501670837
homo_extrapolated,1,0.154019609093666,0.7997281551361084,0.2502295076847076
homo_extrapolated,2,0.3785851597785949,-395.0687561035156,10.51253890991211
homo_extrapolated,3,0.1476858407258987,0.866369366645813,0.2058378010988235
homo_extrapolated,4,0.1404030472040176,0.8676595687866211,0.1934076249599456
gap,0,0.1611954271793365,0.7483230829238892,0.2160419672727584
gap,1,0.1550025790929794,0.733501672744751,0.2278255224227905
gap,2,0.3087469339370727,-248.8195648193359,6.814977645874023
gap,3,0.1475183218717575,0.7685341835021973,0.2112038880586624
gap,4,0.1472916454076767,0.8083016276359558,0.199395090341568
optical_lumo,0,0.1404927223920822,0.8722465634346008,0.1922446638345718
optical_lumo,1,0.1343727111816406,0.8790891766548157,0.1950316727161407
optical_lumo,2,0.3496030569076538,-289.8907775878906,9.259105682373049
optical_lumo,3,0.1268891990184784,0.8948628902435303,0.1817444860935211
optical_lumo,4,0.138932466506958,0.8856191635131836,0.1874249875545501
gap_extrapolated,0,0.1878075748682022,0.6567209959030151,0.2543708980083465
gap_extrapolated,1,0.1876648217439651,0.6365716457366943,0.2618722021579742
gap_extrapolated,2,0.3106860816478729,-188.9679718017578,5.764158248901367
gap_extrapolated,3,0.1862354874610901,0.6572891473770142,0.2566545307636261
gap_extrapolated,4,0.1695290207862854,0.6982546448707581,0.2352902442216873
delta_optical_lumo,0,0.0791032537817955,0.5288515090942383,0.1032934784889221
delta_optical_lumo,1,0.085122026503086,0.4761276841163635,0.1119934916496276
delta_optical_lumo,2,0.1934122145175933,-928.158447265625,4.722752571105957
delta_optical_lumo,3,0.0830038115382194,0.465164840221405,0.1103423833847045
delta_optical_lumo,4,0.0800154283642768,0.5128970146179199,0.1082043349742889
