target,split,test/mae,test/r2,test/rmse
bandgap_chain,0,0.4242806732654571,0.8415443897247314,0.5797351002693176
bandgap_chain,1,0.3963448703289032,0.8629531264305115,0.5230739116668701
bandgap_chain,2,0.3727332651615143,0.8788756728172302,0.5063976645469666
bandgap_chain,3,0.4192697703838348,0.8170311450958252,0.6097813248634338
bandgap_chain,4,0.4128070771694183,0.8016003370285034,0.6417593955993652
