target,split,MAE,R2,RMSE
homo,0,0.03923677280545235,0.9842380891844268,0.06058554222191966
homo,1,0.03811364620923996,0.986742379101164,0.059883933682033104
homo,2,0.03531913086771965,0.9884056593985665,0.05268379938587948
homo,3,0.0391557551920414,0.9859634624685899,0.06046480916055104
homo,4,0.03654700517654419,0.981274497651077,0.06808768162925485
