target,split,MAE,R2,RMSE
delta_optical_lumo,0,0.04067511484026909,0.8527782278300469,0.05774043527576005
delta_optical_lumo,1,0.03869917243719101,0.8576342083142632,0.0583825257960574
delta_optical_lumo,2,0.040066055953502655,0.8518057554361245,0.05964388564240882
delta_optical_lumo,3,0.03553825244307518,0.876157698163546,0.05309662201215908
delta_optical_lumo,4,0.04039626568555832,0.8212628629538641,0.06554531087020787
