mae,rmse,r2,target,split
0.0452199056744575,0.0641021782998325,0.8185497665434642,delta_optical_lumo,0
0.0446630716323852,0.0636036407783409,0.831032235116205,delta_optical_lumo,1
0.0456988140940666,0.0685282698427748,0.8043684045174848,delta_optical_lumo,2
0.0457006245851516,0.0634227818294784,0.8233043713561135,delta_optical_lumo,3
0.0457993112504482,0.0686675414387777,0.8038291211064499,delta_optical_lumo,4
0.086139440536499,0.1268309959433514,0.9146577407061218,gap_extrapolated,0
0.0884314775466919,0.142709318967418,0.8920698942795139,gap_extrapolated,1
0.0836765244603157,0.1343170731464009,0.8968492281966711,gap_extrapolated,2
0.0857648327946662,0.1306847503205002,0.9111457775226148,gap_extrapolated,3
0.0840508267283439,0.122552719583358,0.9181386825711668,gap_extrapolated,4
131.66661071777344,215.06878441849713,0.9743295669832128,spectral_overlap,0
147.49195861816406,232.30703517919983,0.966764937306996,spectral_overlap,1
135.61854553222656,210.62411906343965,0.9743871860094256,spectral_overlap,2
125.10709381103516,209.0075600456835,0.9754536998343292,spectral_overlap,3
133.69313049316406,212.406781024053,0.9759576172388146,spectral_overlap,4
