mae,rmse,r2
0.06546621024608612,0.1000500170226085,0.9647488045632697
0.0645432099699974,0.10558383014451549,0.9643436164033674
0.062365785241127014,0.0981044450190431,0.9655073011047395
0.06177632138133049,0.10878145150179941,0.9626783699650981
0.06819705665111542,0.11311162383469174,0.9547342384027873
