mae,rmse,r2
0.07768221944570541,0.11911394258228673,0.9247271162755434
0.07581448554992676,0.12179242738918915,0.9213898667901171
0.07288166880607605,0.12041614127773233,0.9170952455899961
0.07244395464658737,0.11312121564109741,0.9334242054410937
0.0726059228181839,0.10726580987235056,0.9372873068401952
