target,split,MAE,R2,RMSE
lumo_extrapolated,0,0.06983668357133865,0.9671424764487807,0.10060367150127901
lumo_extrapolated,1,0.07373697310686111,0.9669549023377149,0.10394306373242343
lumo_extrapolated,2,0.07359496504068375,0.9597078668663859,0.11020123530403411
lumo_extrapolated,3,0.0692005455493927,0.9707562143948367,0.09624682925934254
lumo_extrapolated,4,0.07022956758737564,0.969030058040883,0.098727261295911
