mae,rmse,r2,target,split
0.1565832644701004,0.20301028827260809,0.4281345716738503,Transference Number,0
0.1665438562631607,0.2195498879418492,0.42981232798691316,Transference Number,1
0.15530918538570404,0.20891175835593687,0.4533723440876689,Transference Number,2
0.1635170578956604,0.2178530440640084,0.4840756238594842,Transference Number,3
0.15588246285915375,0.2144159566219131,0.3715705614700511,Transference Number,4
