mae,rmse,r2,target,split
3.0277771401188147e-09,4.2921574852515966e-09,0.9898425393623024,Poly Diffusivity,0
3.301408479927659e-09,4.725740246645163e-09,0.9876098746963867,Poly Diffusivity,1
3.2810800743021673e-09,4.442604665133775e-09,0.9891896706944067,Poly Diffusivity,2
3.1141718093152804e-09,4.336642027925854e-09,0.9895631659089601,Poly Diffusivity,3
3.036522144839182e-09,4.4050386053220034e-09,0.9892364311691306,Poly Diffusivity,4
