mae,rmse,r2
0.0449763648211956,0.06521369383541606,0.9770683832326532
0.04532337933778763,0.07097006652594391,0.9741395050577495
0.045652929693460464,0.06570180134114645,0.9767806758524892
0.04377081245183945,0.0732094150973553,0.9721889727741424
0.039809104055166245,0.0597006025681236,0.9828150986006955
