target,split,MAE,R2,RMSE
Conductivity,0,1.51800450112205e-05,0.6572070413287526,2.019276347402503e-05
Conductivity,1,1.5953195543261245e-05,0.6223347570274785,2.1176994555188217e-05
Conductivity,2,1.5710804291302338e-05,0.6862285835364896,2.0989101466077404e-05
Conductivity,3,1.5825260561541654e-05,0.6353650968011975,2.1130846177552038e-05
Conductivity,4,1.6381542081944644e-05,0.5864451124240047,2.2668694813551136e-05
