mae,rmse,r2
0.031808700412511826,0.045409335877586283,0.9938785787957699
0.034905195236206055,0.05184219337693752,0.992420593184928
0.032940372824668884,0.04918851889017906,0.9928529975017255
0.03245021775364876,0.0476942981421528,0.9934802649388326
0.03333352133631706,0.05344893318208154,0.9918296990582879
