target,split,MAE,R2,RMSE
gap_extrapolated,0,0.07315853983163834,0.9364165365477967,0.109475115528098
gap_extrapolated,1,0.0759393721818924,0.9182383866106878,0.12420976714277387
gap_extrapolated,2,0.07408159971237183,0.9170625723636038,0.12043986360094426
gap_extrapolated,3,0.07709061354398727,0.9265864544990162,0.11878838608864979
gap_extrapolated,4,0.06904353946447372,0.9420579365473696,0.10310519924226148
