mae,rmse,r2,target,split
3.1035383152300255e-09,4.407709162043882e-09,0.9892882683894861,Poly Diffusivity,0
3.353879396428283e-09,4.7782566587922745e-09,0.9873329654468183,Poly Diffusivity,1
3.239431389800984e-09,4.425874096206567e-09,0.9892709393356829,Poly Diffusivity,2
3.2040354813744898e-09,4.382207855829329e-09,0.9893426899437983,Poly Diffusivity,3
3.073687526722324e-09,4.421961743524945e-09,0.9891535697640581,Poly Diffusivity,4
