target,split,MAE,R2,RMSE
bandgap_chain,0,0.3435177803039551,0.8858814372465743,0.4919878539605911
bandgap_chain,1,0.30959048867225647,0.9136692387581418,0.41515583863846367
bandgap_chain,2,0.3384200632572174,0.8805290887548257,0.5029296875
bandgap_chain,3,0.3104477822780609,0.8974686176524787,0.45647158141115596
bandgap_chain,4,0.33830925822257996,0.8867572521701195,0.484849820137443
