mae,rmse,r2,target,split
1.5382704077637754e-05,2.0367337807597687e-05,0.6512542391939458,Conductivity,0
1.6129726645885967e-05,2.131454461142577e-05,0.6174127705750997,Conductivity,1
1.5203007023956161e-05,2.054421302348366e-05,0.6993891158680723,Conductivity,2
1.5810721379239112e-05,2.1189352976645715e-05,0.6333430984262858,Conductivity,3
1.582528966537211e-05,2.2159617464873806e-05,0.6048111673757799,Conductivity,4
