target,split,MAE,R2,RMSE
spectral_overlap,0,113.08875274658203,0.980278974086305,188.50615457459207
spectral_overlap,1,124.84315490722656,0.9757976876463644,198.2405715759264
spectral_overlap,2,111.54474639892578,0.9806387970207846,183.12414675569138
spectral_overlap,3,111.11329650878906,0.9813224956377327,182.31751364378025
spectral_overlap,4,120.57813262939453,0.9792803163914121,197.18377571760308
