target,split,MAE,R2,RMSE
Transference Number,0,0.16082225739955902,0.3938261786252819,0.2090112811442284
Transference Number,1,0.16763584315776825,0.4291985223464386,0.2196680287703375
Transference Number,2,0.15517105162143707,0.45282803879298406,0.20901573694509443
Transference Number,3,0.1640830934047699,0.4777199587712011,0.21919080054433465
Transference Number,4,0.15677329897880554,0.38606801825645265,0.21192831000323603
