target,split,MAE,R2,RMSE
TFSI Diffusivity,0,6.3488081458729084e-09,0.9629482606867796,8.402237923032468e-09
TFSI Diffusivity,1,6.338357838586717e-09,0.9603674968326864,8.678230116585124e-09
TFSI Diffusivity,2,6.636142746430096e-09,0.959694846598466,8.824168261854474e-09
TFSI Diffusivity,3,6.38893737914259e-09,0.9607109070880298,8.608996480539107e-09
TFSI Diffusivity,4,6.513181105560761e-09,0.9569814867969211,9.104104293541185e-09
