target,split,MAE,R2,RMSE
Li Diffusivity,0,4.205955139724438e-09,0.982875915380156,5.475420975568767e-09
Li Diffusivity,1,4.565538613832132e-09,0.9810186202162975,5.754367156313294e-09
Li Diffusivity,2,4.380556806182767e-09,0.982964090390329,5.461202085004813e-09
Li Diffusivity,3,4.508312390072433e-09,0.9810977246254852,5.747210652243679e-09
Li Diffusivity,4,4.412886500659852e-09,0.9808306619873722,5.795709868941794e-09
