mae,rmse,r2,target,split
0.06584610790014267,0.09455674966414984,0.9517894420490303,gap,0
0.06795792281627655,0.10126728471050102,0.9473468040080524,gap,1
0.06167251244187355,0.09022072300704173,0.956216784302499,gap,2
0.059253137558698654,0.09368084800923333,0.9544608649136713,gap,3
0.06669582426548004,0.09528919642527289,0.9562198805010298,gap,4
