target,split,MAE,R2,RMSE
Conductivity,0,1.5200808775261976e-05,0.6489967893564859,2.043315106711963e-05
Conductivity,1,1.5938163414830342e-05,0.6219756153760254,2.118706121220698e-05
Conductivity,2,1.5319801605073735e-05,0.7057520329462907,2.032562426177541e-05
Conductivity,3,1.534186230855994e-05,0.6416618653876085,2.094760050660492e-05
Conductivity,4,1.636737033550162e-05,0.57936839641696,2.2861824598484235e-05
