mae,rmse,r2,target,split
6.225734594522692e-09,8.481945443239371e-09,0.9622419474088038,TFSI Diffusivity,0
6.283177533816797e-09,8.754637455122391e-09,0.9596665381234084,TFSI Diffusivity,1
6.4538965283134075e-09,8.645231249725886e-09,0.9613128921200176,TFSI Diffusivity,2
6.624674586674928e-09,8.848573745934407e-09,0.9584937485081917,TFSI Diffusivity,3
6.503626082121627e-09,9.114111344211335e-09,0.9568868649674144,TFSI Diffusivity,4
