target,split,MAE,R2,RMSE
TFSI Diffusivity,0,6.2564282643506886e-09,0.9628018690645406,8.418820228229295e-09
TFSI Diffusivity,1,6.288666476450544e-09,0.9599500309059994,8.723816288392542e-09
TFSI Diffusivity,2,6.482213432690287e-09,0.9606831727321542,8.71530766333701e-09
TFSI Diffusivity,3,6.422497644820169e-09,0.9602110939534709,8.663582823168616e-09
TFSI Diffusivity,4,6.393133133997253e-09,0.9578104563032513,9.015959287234153e-09
