target,split,MAE,R2,RMSE
gap_extrapolated,0,0.0868791937828064,0.9116314883604822,0.12906012598722255
gap_extrapolated,1,0.08494295179843903,0.8909299701441468,0.1434609632686797
gap_extrapolated,2,0.08560362458229065,0.8919010468560519,0.13750095719307734
gap_extrapolated,3,0.08749686181545258,0.910088403063858,0.13146003538663137
gap_extrapolated,4,0.07793442159891129,0.9245287175341443,0.11767235826127906
