mae,rmse,r2,target,split
0.0429996885359287,0.06083411293838,0.8365795855723237,delta_optical_lumo,0
0.0426918379962444,0.063711151050184,0.8304605427484497,delta_optical_lumo,1
0.0419086292386055,0.0630732082066989,0.8342745057344767,delta_optical_lumo,2
0.0413146503269672,0.0585275693507309,0.8495278295415178,delta_optical_lumo,3
0.0418338030576705,0.0654747473295925,0.8216475073678586,delta_optical_lumo,4
0.0722465738654136,0.1107793508469102,0.9348925071621438,gap_extrapolated,0
0.0766878053545951,0.12713894083446,0.914336633734844,gap_extrapolated,1
0.076605811715126,0.1252418726070648,0.9103172043690226,gap_extrapolated,2
0.0841207504272461,0.1287480959126494,0.9137597807123504,gap_extrapolated,3
0.0741029530763626,0.111988085753813,0.931644026949399,gap_extrapolated,4
