target,split,MAE,R2,RMSE
gap,0,0.0437106229364872,0.9766943583461754,0.06574337407433566
gap,1,0.046759359538555145,0.9672873351584012,0.07982055889482526
gap,2,0.04182911291718483,0.9785690489032581,0.06312090197093231
gap,3,0.04711858555674553,0.9706234670700983,0.07524171549300751
gap,4,0.04859372600913048,0.9760657645034192,0.07045551167242267
