mae,rmse,r2
0.03859596699476242,0.055644169816637196,0.8632739472418306
0.03844004124403,0.05741039643098231,0.8623358113565258
0.03992416337132454,0.06078708973046418,0.8460703864335193
0.036509569734334946,0.05342912217535704,0.8746017986872552
0.03812110796570778,0.06350758968003996,0.8322035526832746
