target,split,MAE,R2,RMSE
delta_homo,0,0.03906060755252838,0.76889325073022,0.05890239646054694
delta_homo,1,0.03994568809866905,0.7029345442913614,0.06802759377485357
delta_homo,2,0.03901646286249161,0.7597208371934712,0.05907422991548642
delta_homo,3,0.038801003247499466,0.7105414523644891,0.06549787171264905
delta_homo,4,0.03931029886007309,0.7232577380122225,0.06789160493992898
