mae,rmse,r2,target,split
0.01847929321229458,0.03288338786578204,0.7883522655016828,TC,0
0.01853213459253311,0.030934628381357604,0.7533104900132515,TC,1
0.01960895024240017,0.032619615281716544,0.7967332707692552,TC,2
0.01675281673669815,0.02803844633239829,0.8017245464590779,TC,3
0.018299324437975883,0.02627480734874794,0.8079227989516053,TC,4
