target,split,MAE,R2,RMSE
bandgap_chain,0,0.5736875534057617,0.7258213508438907,0.7625934371606821
bandgap_chain,1,0.524033784866333,0.7412459444034434,0.7187402144056175
bandgap_chain,2,0.5685766935348511,0.7335437375932872,0.7510850924680752
bandgap_chain,3,0.5375561714172363,0.7589338190217845,0.6999281795305909
bandgap_chain,4,0.5342603325843811,0.7026719173453793,0.7856334924959619
